ENSG00000273907	0	0	0
ENSG00000273643	0	0	0
ENSG00000278008	0	0	0
ENSG00000182824	0	0	0
ENSG00000197421	1	0	2
ENSG00000239989	0	0	0
ENSG00000234764	18	0	18
ENSG00000161103	1	1	0
ENSG00000215544	0	0	0
ENSG00000276095	0	0	0
ENSG00000279987	0	0	0
ENSG00000183628	43	26	41
ENSG00000100033	120	2	142
ENSG00000279560	3	0	3
ENSG00000280418	1	0	1
ENSG00000237517	0	0	0
ENSG00000283406	1	1	0
ENSG00000283583	0	0	0
ENSG00000271275	0	0	0
ENSG00000283366	0	0	0
ENSG00000273032	1	1	0
ENSG00000270393	0	0	0
ENSG00000273164	0	0	0
ENSG00000241527	2	0	2
ENSG00000070413	634	0	634
ENSG00000206739	1	1	0
ENSG00000273311	13	0	13
ENSG00000237347	3	3	0
ENSG00000281530	8	0	8
ENSG00000223461	2	2	0
ENSG00000272682	0	1	0
ENSG00000231086	1	0	2
ENSG00000100056	216	0	219
ENSG00000206203	0	3	0
ENSG00000063515	1	0	1
ENSG00000260924	25	1	24
ENSG00000100075	931	10	921
ENSG00000070371	29	0	29
ENSG00000230194	0	0	0
ENSG00000251940	0	0	0
ENSG00000233471	0	0	0
ENSG00000100084	63	0	63
ENSG00000242259	302	9	301
ENSG00000244296	0	0	0
ENSG00000185608	432	1	431
ENSG00000185065	16	5	24
ENSG00000070010	412	22	527
ENSG00000273300	0	24	4
ENSG00000273212	1	106	1
ENSG00000093009	209	1	208
ENSG00000184113	2	2	0
ENSG00000281548	0	0	0
ENSG00000230485	0	0	0
ENSG00000225007	0	0	0
ENSG00000184702	1	0	1
ENSG00000203618	0	0	0
ENSG00000184058	0	1	0
ENSG00000185838	94	0	94
ENSG00000235776	8	1	7
ENSG00000215012	258	1	259
ENSG00000184470	180	45	181
ENSG00000232926	6	6	0
ENSG00000093010	509	7	552
ENSG00000099889	109	2	111
ENSG00000183597	104	1	236
ENSG00000208023	0	0	0
ENSG00000236540	13	49	1
ENSG00000268292	0	93	0
ENSG00000277950	0	0	0
ENSG00000128191	409	17	487
ENSG00000243762	0	84	6
ENSG00000099899	358	3	451
ENSG00000278278	0	0	0
ENSG00000099901	1049	103	1042
ENSG00000264346	0	0	0
ENSG00000099904	165	2	163
ENSG00000234409	8	3	5
ENSG00000249923	0	0	0
ENSG00000236499	10	0	10
ENSG00000040608	1	0	1
ENSG00000221039	0	0	0
ENSG00000161132	0	0	0
ENSG00000128185	138	0	138
ENSG00000273343	5	0	5
ENSG00000273139	3	0	3
ENSG00000188280	0	0	0
ENSG00000235578	0	0	0
ENSG00000161133	3	0	3
ENSG00000185252	126	1	126
ENSG00000207343	0	0	0
ENSG00000244486	5	0	5
ENSG00000277971	0	0	0
ENSG00000099910	237	1	236
ENSG00000215493	17	13	4
ENSG00000255156	0	0	0
ENSG00000201916	1	1	0
ENSG00000242876	1	0	1
ENSG00000236670	0	0	0
ENSG00000099917	831	5	885
ENSG00000236003	5	5	0
ENSG00000250261	2	60	1
ENSG00000223553	1	0	1
ENSG00000276427	0	0	0
ENSG00000238125	0	0	0
ENSG00000229107	5	0	5
ENSG00000217261	0	0	0
ENSG00000235062	0	0	0
ENSG00000226287	13	2	12
ENSG00000241973	1185	73	1184
ENSG00000099937	6	4	2
ENSG00000099940	292	3	387
ENSG00000272600	0	23	1
ENSG00000099942	2261	5	2256
ENSG00000237476	7	3	4
ENSG00000183773	3	1	2
ENSG00000099949	489	5	484
ENSG00000272829	8	0	8
ENSG00000184436	209	4	212
ENSG00000230513	19	11	34
ENSG00000161149	5	15	9
ENSG00000099957	6	0	6
ENSG00000099960	0	0	0
ENSG00000226872	0	0	0
ENSG00000207575	0	0	0
ENSG00000206145	0	0	0
ENSG00000187905	1	0	1
ENSG00000249680	0	0	0
ENSG00000169668	0	0	0
ENSG00000197210	0	0	0
ENSG00000239511	0	0	0
ENSG00000224688	0	0	0
ENSG00000215498	0	0	0
ENSG00000234503	0	0	0
ENSG00000133475	0	0	0
ENSG00000283145	0	0	0
ENSG00000226885	0	0	0
ENSG00000229266	0	0	0
ENSG00000169662	1	0	1
ENSG00000206142	0	0	0
ENSG00000237407	0	0	0
ENSG00000232771	0	0	0
ENSG00000279920	0	0	0
ENSG00000226534	0	0	0
ENSG00000273846	0	0	0
ENSG00000274600	1	0	1
ENSG00000200057	0	0	0
ENSG00000252020	0	0	0
ENSG00000275840	1	1	0
ENSG00000169635	126	0	126
ENSG00000276800	0	0	0
ENSG00000206140	7	0	7
ENSG00000183506	75	2	74
ENSG00000252143	0	0	0
ENSG00000222352	0	0	0
ENSG00000183246	1	0	1
ENSG00000185651	1137	16	1121
ENSG00000275293	0	0	0
ENSG00000161179	215	4	211
ENSG00000161180	2	0	2
ENSG00000273342	0	0	0
ENSG00000128228	165	0	166
ENSG00000207751	8	0	8
ENSG00000212102	1	0	1
ENSG00000272954	0	0	0
ENSG00000100023	320	6	359
ENSG00000100027	7	41	11
ENSG00000244671	5	1	4
ENSG00000100030	1634	3	1632
ENSG00000200985	0	0	0
ENSG00000225544	10	0	10
ENSG00000100034	304	3	342
ENSG00000224086	39	234	6
ENSG00000100038	4	1	163
ENSG00000197549	0	0	0
ENSG00000253239	0	0	0
ENSG00000211637	0	0	0
ENSG00000254355	0	0	0
ENSG00000278657	1	1	0
ENSG00000249333	0	0	0
ENSG00000253794	0	0	0
ENSG00000228161	0	0	0
ENSG00000253874	0	0	0
ENSG00000254075	0	0	0
ENSG00000254161	0	0	0
ENSG00000253242	0	0	0
ENSG00000253752	0	0	0
ENSG00000253823	0	0	0
ENSG00000275361	0	0	0
ENSG00000211638	0	0	0
ENSG00000225741	0	0	0
ENSG00000263366	0	0	0
ENSG00000236118	0	0	0
ENSG00000233720	0	0	0
ENSG00000211639	0	0	0
ENSG00000227710	1	0	1
ENSG00000224465	0	0	0
ENSG00000254308	0	0	0
ENSG00000253637	0	0	0
ENSG00000236323	0	0	0
ENSG00000211640	0	0	0
ENSG00000253126	0	0	0
ENSG00000211641	0	0	0
ENSG00000211642	0	0	0
ENSG00000253935	0	0	0
ENSG00000228050	0	0	0
ENSG00000234726	0	0	0
ENSG00000169575	0	0	0
ENSG00000279278	10	10	0
ENSG00000274422	1	0	1
ENSG00000234630	4	4	0
ENSG00000236850	6	0	6
ENSG00000272779	22	0	22
ENSG00000211643	0	0	0
ENSG00000211644	2	0	2
ENSG00000211645	0	0	0
ENSG00000225724	0	0	0
ENSG00000223350	0	0	0
ENSG00000232515	0	0	0
ENSG00000211647	0	0	0
ENSG00000211648	0	0	0
ENSG00000237428	0	0	0
ENSG00000211649	0	1	0
ENSG00000232603	0	0	0
ENSG00000211650	0	0	0
ENSG00000211651	0	0	0
ENSG00000211652	0	0	0
ENSG00000254175	0	0	0
ENSG00000254073	0	0	0
ENSG00000253818	0	0	0
ENSG00000211653	0	0	0
ENSG00000224144	0	0	0
ENSG00000253889	0	0	0
ENSG00000211654	0	0	0
ENSG00000211655	0	0	0
ENSG00000230821	0	0	0
ENSG00000253631	0	0	0
ENSG00000226595	0	0	0
ENSG00000275004	145	1	145
ENSG00000169548	2	1	2
ENSG00000185686	8	1	8
ENSG00000220891	0	0	0
ENSG00000253120	0	0	0
ENSG00000211656	1	1	0
ENSG00000211657	0	0	0
ENSG00000253920	1	1	0
ENSG00000253329	0	0	0
ENSG00000215456	1	0	1
ENSG00000183169	1	0	1
ENSG00000100121	0	0	0
ENSG00000253338	0	0	0
ENSG00000253451	0	0	0
ENSG00000211658	0	0	0
ENSG00000253913	0	0	0
ENSG00000253779	0	0	0
ENSG00000211659	0	0	0
ENSG00000232350	0	0	0
ENSG00000223999	0	0	0
ENSG00000253822	0	0	0
ENSG00000211660	0	0	0
ENSG00000253546	0	0	0
ENSG00000211661	0	0	0
ENSG00000211662	0	0	0
ENSG00000254240	0	0	0
ENSG00000211663	0	0	0
ENSG00000278667	0	0	0
ENSG00000211664	0	0	0
ENSG00000253152	0	0	0
ENSG00000211665	0	0	0
ENSG00000253786	0	0	0
ENSG00000211666	0	0	0
ENSG00000253590	0	0	0
ENSG00000211667	1	1	0
ENSG00000231392	0	0	0
ENSG00000275772	22	0	22
ENSG00000211668	9	9	0
ENSG00000274381	5	5	0
ENSG00000211669	2194	8	2186
ENSG00000226477	0	0	0
ENSG00000211670	0	0	0
ENSG00000278196	0	0	0
ENSG00000237127	0	0	0
ENSG00000254077	0	0	0
ENSG00000253448	0	0	0
ENSG00000253234	0	0	0
ENSG00000226420	0	0	0
ENSG00000211672	1	1	0
ENSG00000253963	0	0	0
ENSG00000211673	1	1	0
ENSG00000264824	0	0	0
ENSG00000254709	52	0	52
ENSG00000211674	0	0	0
ENSG00000211675	0	0	0
ENSG00000211676	21	0	21
ENSG00000211677	188	0	188
ENSG00000211678	6	0	6
ENSG00000211679	22	0	22
ENSG00000211680	0	0	0
ENSG00000254029	1	0	1
ENSG00000211681	0	0	0
ENSG00000254030	0	0	0
ENSG00000211682	0	0	0
ENSG00000222037	0	0	0
ENSG00000211684	0	0	0
ENSG00000211685	0	0	0
ENSG00000237472	0	0	0
ENSG00000223679	0	0	0
ENSG00000100218	6	1	6
ENSG00000128266	3	1	3
ENSG00000283438	1	0	1
ENSG00000275635	0	0	0
ENSG00000100228	1	2	0
ENSG00000186716	2672	13	2662
ENSG00000236794	1	1	2
ENSG00000240160	4	3	2
ENSG00000230701	33	0	33
ENSG00000214526	0	0	0
ENSG00000236611	0	0	0
ENSG00000215478	0	0	0
ENSG00000133519	0	0	0
ENSG00000248409	0	0	0
ENSG00000234928	1	1	0
ENSG00000227755	2	0	3
ENSG00000178248	1	2	0
ENSG00000225413	0	0	0
ENSG00000280623	0	0	0
ENSG00000224277	0	0	0
ENSG00000128322	0	0	0
ENSG00000272733	0	1	0
ENSG00000278655	0	0	0
ENSG00000189269	0	0	0
ENSG00000275609	0	0	0
ENSG00000211683	0	0	0
ENSG00000228315	0	0	0
ENSG00000234353	2	0	2
ENSG00000244723	6	0	6
ENSG00000273000	0	0	0
ENSG00000272578	12	0	13
ENSG00000159496	19	78	0
ENSG00000187792	78	0	78
ENSG00000128218	2	1	1
ENSG00000169314	10	190	4
ENSG00000250479	424	4	603
ENSG00000099953	1	0	3
ENSG00000280178	0	2	0
ENSG00000099956	1043	12	1031
ENSG00000099958	34	4	31
ENSG00000272973	1	1	4
ENSG00000133460	49	11	42
ENSG00000251357	0	0	0
ENSG00000279467	1	13	0
ENSG00000244425	4	4	0
ENSG00000240972	4	2	368
ENSG00000218537	11	4135	18
ENSG00000273295	19	1	18
ENSG00000225282	6	6	0
ENSG00000206090	0	0	0
ENSG00000231271	0	0	0
ENSG00000133433	3	0	3
ENSG00000228039	0	0	0
ENSG00000099974	16	479	19
ENSG00000272787	10	1	9
ENSG00000099977	11	9	485
ENSG00000250470	0	0	0
ENSG00000099984	0	0	0
ENSG00000224205	0	0	0
ENSG00000276950	0	0	0
ENSG00000235689	0	0	0
ENSG00000099991	1921	14	1908
ENSG00000232545	28	0	28
ENSG00000099994	1	0	1
ENSG00000099998	3	3	2
ENSG00000230712	0	0	0
ENSG00000128262	2	0	2
ENSG00000225098	0	0	0
ENSG00000215464	0	0	0
ENSG00000100014	285	1	284
ENSG00000258555	0	0	0
ENSG00000128271	3	1	9
ENSG00000178803	17	120	2
ENSG00000100024	278	4	276
ENSG00000228923	5	0	5
ENSG00000138867	1654	33	1665
ENSG00000100028	727	31	740
ENSG00000100031	251	1	250
ENSG00000178026	44	1	43
ENSG00000230947	0	0	0
ENSG00000215481	4	0	4
ENSG00000224124	0	0	0
ENSG00000224806	0	0	0
ENSG00000224334	1	0	1
ENSG00000282012	0	0	0
ENSG00000237601	0	0	0
ENSG00000182351	1	0	1
ENSG00000184571	0	0	0
ENSG00000167037	1	0	1
ENSG00000199783	0	0	0
ENSG00000206069	0	0	0
ENSG00000197077	295	0	297
ENSG00000279085	1	2	0
ENSG00000279548	0	0	0
ENSG00000279006	0	0	0
ENSG00000279110	2	2	0
ENSG00000203280	0	1	0
ENSG00000271181	1	1	0
ENSG00000100053	1	0	1
ENSG00000236641	0	0	0
ENSG00000244752	0	0	0
ENSG00000279298	0	0	0
ENSG00000233577	0	0	0
ENSG00000206066	0	0	0
ENSG00000230637	0	0	0
ENSG00000231466	2	0	2
ENSG00000100068	50	0	50
ENSG00000272942	1	0	1
ENSG00000272798	0	0	0
ENSG00000271138	0	0	0
ENSG00000100058	124	1	123
ENSG00000277872	1	0	1
ENSG00000272977	17	0	17
ENSG00000234884	2	0	2
ENSG00000100077	2548	7	2541
ENSG00000237387	8	9	0
ENSG00000224003	22	0	23
ENSG00000222585	1	1	0
ENSG00000133454	271	1	270
ENSG00000278960	0	0	0
ENSG00000231933	1	1	0
ENSG00000232464	1	1	0
ENSG00000223056	1	1	0
ENSG00000232050	0	0	0
ENSG00000236464	1	1	0
ENSG00000229770	0	0	0
ENSG00000100095	12	0	12
ENSG00000224192	0	0	0
ENSG00000252267	0	0	0
ENSG00000230203	1	0	1
ENSG00000128203	151	14	176
ENSG00000100099	744	30	754
ENSG00000100104	190	100	368
ENSG00000100109	435	202	511
ENSG00000261188	52	0	52
ENSG00000128294	250	1	249
ENSG00000221760	0	0	0
ENSG00000213707	23	0	23
ENSG00000100122	1	1	0
ENSG00000196431	1	0	1
ENSG00000226912	0	0	0
ENSG00000225783	49	9	66
ENSG00000278404	0	0	0
ENSG00000206028	0	21	7
ENSG00000277941	0	0	0
ENSG00000275942	0	0	0
ENSG00000244625	54	0	54
ENSG00000276991	0	0	0
ENSG00000223704	1	1	1
ENSG00000231369	1	0	1
ENSG00000235271	1	0	1
ENSG00000279440	0	0	0
ENSG00000200443	0	0	0
ENSG00000279914	0	0	0
ENSG00000279848	0	0	0
ENSG00000236858	0	0	0
ENSG00000280025	0	0	0
ENSG00000231405	0	0	0
ENSG00000238195	0	0	0
ENSG00000233521	0	0	0
ENSG00000233574	0	0	0
ENSG00000223726	0	0	0
ENSG00000226741	0	0	0
ENSG00000230051	0	0	0
ENSG00000280445	0	0	0
ENSG00000227880	0	0	0
ENSG00000224027	0	0	0
ENSG00000227838	0	0	0
ENSG00000231495	0	0	0
ENSG00000226169	0	0	0
ENSG00000169184	5	1	4
ENSG00000180957	653	5	654
ENSG00000235954	49	122	43
ENSG00000277460	0	0	0
ENSG00000264073	0	0	0
ENSG00000283225	0	0	0
ENSG00000276150	0	0	0
ENSG00000100154	859	7	965
ENSG00000274342	0	0	0
ENSG00000276675	0	0	0
ENSG00000239249	1	0	1
ENSG00000201209	0	0	0
ENSG00000199797	0	0	0
ENSG00000276162	0	0	0
ENSG00000266503	0	0	0
ENSG00000183765	421	42	422
ENSG00000100209	120	1	161
ENSG00000159873	535	1	535
ENSG00000100219	1547	13	1536
ENSG00000226471	19	0	20
ENSG00000272858	6	0	6
ENSG00000224256	0	0	0
ENSG00000183579	187	1	187
ENSG00000235786	0	0	0
ENSG00000177993	2	1	1
ENSG00000100249	0	0	0
ENSG00000183762	229	1	228
ENSG00000226772	0	0	0
ENSG00000200871	0	0	0
ENSG00000251952	3	0	3
ENSG00000186998	1962	12	1954
ENSG00000100263	131	48	98
ENSG00000237015	15	2	25
ENSG00000182944	2993	12	2982
ENSG00000185340	19	0	19
ENSG00000100276	2	0	2
ENSG00000273216	1	0	1
ENSG00000100280	1950	4	1948
ENSG00000280968	0	0	0
ENSG00000239127	0	0	0
ENSG00000242156	0	0	0
ENSG00000278292	0	0	0
ENSG00000225465	3	2	5
ENSG00000274457	0	0	0
ENSG00000128250	0	2	1
ENSG00000282816	0	0	0
ENSG00000100285	23	1	22
ENSG00000100296	472	4	468
ENSG00000234208	1	0	1
ENSG00000184117	1819	6	1813
ENSG00000186575	1175	6	1170
ENSG00000233010	0	0	0
ENSG00000232396	0	0	0
ENSG00000239446	0	0	0
ENSG00000100314	4	144	1
ENSG00000100319	149	0	290
ENSG00000200976	1	1	0
ENSG00000184076	1301	5	1297
ENSG00000100325	598	6	594
ENSG00000100330	73	1	682
ENSG00000207455	0	0	0
ENSG00000279159	45	626	0
ENSG00000275818	0	0	0
ENSG00000227117	1	1	0
ENSG00000227201	0	0	0
ENSG00000176635	4	1	3
ENSG00000226573	0	0	0
ENSG00000225971	0	0	0
ENSG00000225676	1	1	0
ENSG00000232530	1	3	0
ENSG00000128342	262	2	266
ENSG00000268812	6	3	7
ENSG00000099985	29	0	29
ENSG00000279699	2	0	2
ENSG00000239282	4	1	4
ENSG00000248751	0	0	0
ENSG00000099992	145	2	143
ENSG00000099995	1772	13	1838
ENSG00000187860	6	102	10
ENSG00000099999	104	9	123
ENSG00000100003	65	54	14
ENSG00000249590	0	0	0
ENSG00000273350	11	10	1
ENSG00000222915	0	2	0
ENSG00000272689	2	0	4
ENSG00000242114	20	3	17
ENSG00000273428	1	0	1
ENSG00000230137	0	1	0
ENSG00000100012	3	3	0
ENSG00000181123	0	0	0
ENSG00000214161	0	0	0
ENSG00000133488	0	0	0
ENSG00000214491	0	0	0
ENSG00000225774	0	0	0
ENSG00000128242	8	1	7
ENSG00000100029	1193	7	1189
ENSG00000223831	0	0	0
ENSG00000185339	172	2	174
ENSG00000100036	65	57	64
ENSG00000167065	74	1	129
ENSG00000250318	9	0	9
ENSG00000184792	33	14	19
ENSG00000264661	0	0	0
ENSG00000237977	7	6	1
ENSG00000235989	2	33	3
ENSG00000133422	209	6	238
ENSG00000253352	782	2	1124
ENSG00000276664	0	0	0
ENSG00000276057	0	0	0
ENSG00000276965	0	0	0
ENSG00000275307	0	0	0
ENSG00000269987	0	213	2
ENSG00000269972	0	129	0
ENSG00000278920	0	0	0
ENSG00000240186	0	0	0
ENSG00000183963	146	7	161
ENSG00000273387	2	18	6
ENSG00000198832	85	0	85
ENSG00000235573	0	0	0
ENSG00000185133	0	0	0
ENSG00000100078	0	0	0
ENSG00000214125	0	0	0
ENSG00000264141	0	0	0
ENSG00000138942	284	1	356
ENSG00000254835	0	72	1
ENSG00000182541	562	16	546
ENSG00000199695	0	0	0
ENSG00000202019	1	1	0
ENSG00000100100	175	38	139
ENSG00000228839	6	5	3
ENSG00000212542	1	1	0
ENSG00000100105	317	6	313
ENSG00000213888	39	3	36
ENSG00000206615	0	0	0
ENSG00000185721	605	5	601
ENSG00000184708	305	21	403
ENSG00000240591	1	103	2
ENSG00000199248	0	0	0
ENSG00000198089	635	43	627
ENSG00000233733	0	0	0
ENSG00000229169	0	0	0
ENSG00000214093	1	0	1
ENSG00000241878	790	9	804
ENSG00000183530	1921	7	1915
ENSG00000100150	341	2	340
ENSG00000242251	0	0	0
ENSG00000236132	0	0	0
ENSG00000252909	0	0	0
ENSG00000227813	1	1	0
ENSG00000128254	1	3	1
ENSG00000128245	1118	1	1120
ENSG00000227519	0	0	0
ENSG00000230866	0	0	0
ENSG00000240647	0	0	0
ENSG00000232346	14	0	14
ENSG00000100170	0	0	0
ENSG00000234479	1	0	1
ENSG00000237439	0	0	0
ENSG00000232707	0	0	0
ENSG00000239674	0	0	0
ENSG00000205856	0	0	0
ENSG00000230120	0	0	0
ENSG00000275656	0	0	0
ENSG00000128253	4	1	7
ENSG00000279219	1	4	1
ENSG00000254127	0	0	0
ENSG00000242082	0	0	0
ENSG00000100191	1	0	1
ENSG00000214076	15	2	13
ENSG00000224050	0	0	0
ENSG00000273325	0	0	0
ENSG00000234626	0	0	0
ENSG00000128276	0	5	0
ENSG00000271093	0	0	0
ENSG00000205853	0	0	8
ENSG00000274617	0	1	0
ENSG00000274170	0	0	0
ENSG00000230736	2	2	0
ENSG00000243519	1	1	0
ENSG00000241954	6	6	0
ENSG00000232218	2	2	0
ENSG00000100220	1705	5	1701
ENSG00000184459	0	0	0
ENSG00000100225	1696	3	1694
ENSG00000185666	0	0	0
ENSG00000236054	0	0	0
ENSG00000251890	0	0	0
ENSG00000229673	0	0	0
ENSG00000100234	10	0	10
ENSG00000228194	0	0	0
ENSG00000228622	0	0	0
ENSG00000231253	0	0	0
ENSG00000233632	0	0	0
ENSG00000133424	1364	8	1371
ENSG00000232073	0	8	0
ENSG00000230741	2	2	0
ENSG00000266012	0	0	0
ENSG00000281295	0	0	0
ENSG00000253007	0	0	0
ENSG00000232081	2	0	2
ENSG00000224973	19	19	0
ENSG00000273082	0	1	6
ENSG00000236052	0	0	0
ENSG00000224404	0	0	0
ENSG00000235485	0	0	0
ENSG00000280356	2	2	0
ENSG00000234891	0	0	0
ENSG00000237316	1	0	1
ENSG00000227895	9	0	9
ENSG00000175329	51	5	46
ENSG00000233080	19	0	66
ENSG00000273068	3	3	0
ENSG00000279184	390	455	2
ENSG00000238153	0	0	0
ENSG00000243453	0	0	2
ENSG00000238584	0	0	0
ENSG00000100281	459	2	457
ENSG00000273176	1	0	1
ENSG00000100284	376	3	373
ENSG00000266320	0	0	0
ENSG00000274280	0	0	0
ENSG00000282602	0	0	0
ENSG00000282041	0	0	0
ENSG00000100292	261	0	261
ENSG00000100297	1731	1	1730
ENSG00000233388	1	1	0
ENSG00000273044	0	0	0
ENSG00000100302	2	0	2
ENSG00000198125	0	0	0
ENSG00000268818	1	0	1
ENSG00000221963	608	1	607
ENSG00000228587	0	0	0
ENSG00000226336	0	0	0
ENSG00000128313	0	0	0
ENSG00000100320	33	1	33
ENSG00000237406	0	0	0
ENSG00000279652	0	0	0
ENSG00000279927	0	0	0
ENSG00000279217	0	1	0
ENSG00000279714	0	0	0
ENSG00000279805	4	0	4
ENSG00000128284	487	1	487
ENSG00000233764	0	0	0
ENSG00000231576	0	0	0
ENSG00000237948	0	0	0
ENSG00000225557	0	1	0
ENSG00000237129	0	0	0
ENSG00000229088	0	0	0
ENSG00000100336	6	3	3
ENSG00000128335	658	3	656
ENSG00000100342	728	4	727
ENSG00000100345	19719	125	19599
ENSG00000278420	0	0	0
ENSG00000223695	3	0	3
ENSG00000237668	2	2	0
ENSG00000252225	1	1	0
ENSG00000228719	1	0	1
ENSG00000100348	856	4	852
ENSG00000100350	231	6	225
ENSG00000100353	4857	13	4844
ENSG00000188078	0	0	0
ENSG00000229971	0	0	0
ENSG00000261675	0	0	0
ENSG00000166862	0	0	0
ENSG00000234688	0	0	0
ENSG00000100360	193	1	193
ENSG00000100362	0	0	0
ENSG00000234979	0	0	0
ENSG00000183822	1	23	0
ENSG00000100365	136	4	155
ENSG00000100368	426	1	425
ENSG00000232254	0	0	0
ENSG00000215403	0	2	0
ENSG00000185264	0	0	0
ENSG00000128311	94	3	91
ENSG00000252412	0	0	0
ENSG00000128309	339	2	338
ENSG00000100379	98	0	98
ENSG00000201078	0	0	0
ENSG00000187045	3	0	3
ENSG00000231467	1	1	0
ENSG00000100385	883	2	882
ENSG00000235237	1	6	1
ENSG00000133466	99	1	104
ENSG00000278195	13	1	13
ENSG00000226233	0	0	0
ENSG00000128340	3811	8	3806
ENSG00000100055	875	3	872
ENSG00000243902	0	0	0
ENSG00000237862	1	1	0
ENSG00000166897	4	3	4
ENSG00000272694	0	0	0
ENSG00000100060	525	1	526
ENSG00000100065	0	1	0
ENSG00000225867	0	0	0
ENSG00000128283	0	0	0
ENSG00000100079	0	0	0
ENSG00000273866	0	0	0
ENSG00000100083	670	9	661
ENSG00000100092	341	14	738
ENSG00000233360	11	417	5
ENSG00000241360	13	0	13
ENSG00000241333	1	0	1
ENSG00000100097	6622	16	6610
ENSG00000273899	9	0	9
ENSG00000100101	0	0	0
ENSG00000100106	261	3	259
