22	17638887	17655661	1	1	1	65	1	75
22	17638887	17683213	1	1	1	3	0	38
22	17644608	17655661	1	1	1	3	0	69
22	17655833	17662898	1	1	1	8	0	67
22	17655833	17662916	1	1	1	1	0	66
22	17655833	17683213	1	1	1	64	0	74
22	17663014	17683213	1	1	1	5	0	57
22	17683322	17688985	1	1	1	79	1	74
22	17683322	17696140	1	1	1	1	0	11
22	17683322	17726676	1	1	1	0	1	1
22	17689143	17696140	1	1	1	73	0	70
22	17689143	17702242	1	1	1	7	0	55
22	17689143	17726676	1	1	1	5	0	68
22	17689231	17696140	1	1	1	1	0	18
22	17692490	17696140	1	1	1	1	0	15
22	17696211	17702242	1	1	1	60	0	70
22	17696211	17726676	1	1	1	5	1	66
22	17702387	17704113	1	1	1	1	0	64
22	17702387	17726676	1	1	1	44	1	75
22	17706826	17726676	1	1	1	4	2	64
22	17735592	17738016	2	2	1	211	0	75
22	17738230	17739348	2	2	1	179	4	75
22	17739489	17740081	2	2	1	0	2	1
22	17739489	17743802	2	2	1	145	4	75
22	17739489	17750104	2	2	1	3	2	52
22	17739489	17774380	2	2	1	10	2	72
22	17739489	17774639	2	2	1	0	2	1
22	17744014	17750104	2	2	1	129	5	71
22	17744014	17773609	2	2	1	1	0	21
22	17744014	17774380	2	2	1	3	4	31
22	17750175	17773609	2	2	1	22	0	70
22	17750175	17774380	2	2	1	73	1	73
22	17750175	17774639	2	2	1	0	1	1
22	17774953	17778124	1	3	1	1	0	70
22	17777697	17778252	1	1	1	4	0	47
22	17790917	17790997	2	2	1	22	0	71
22	17791072	17791201	2	2	1	17	0	72
22	17791302	17794730	2	2	1	1	0	57
22	17791302	17803810	2	2	1	2	0	51
22	17791302	17808843	2	2	1	16	0	64
22	17796458	17796588	1	1	1	4	0	65
22	17796729	17805773	1	1	1	1	0	16
22	17796729	17807143	1	1	1	3	0	41
22	17803862	17808843	2	2	1	3	0	50
22	17806447	17808843	2	2	1	1	0	24
22	17807268	17807425	1	1	1	1	0	37
22	17807268	17808695	1	1	1	1	0	58
22	17808938	17810702	2	2	1	30	2	74
22	17810814	17812506	2	2	1	0	2	1
22	17810814	17816689	2	2	1	35	2	75
22	17816785	17817310	2	2	1	24	0	74
22	17816785	17821426	2	2	1	1	0	16
22	17819130	17821426	2	2	1	44	0	71
22	17821510	17822029	2	2	1	43	1	74
22	17822171	17822946	2	2	1	28	3	63
22	17822171	17831853	2	2	1	4	1	47
22	17823061	17826453	2	2	1	0	1	1
22	17823061	17827643	2	2	1	2	1	60
22	17823061	17831853	2	2	1	5	1	59
22	17823061	17841821	2	2	1	1	1	38
22	17827782	17831853	2	2	1	2	0	28
22	17832108	17841821	2	2	1	7	2	64
22	17842018	17864898	2	2	1	26	1	74
22	17864987	17865923	2	2	1	30	0	71
22	17864987	17871836	2	2	1	1	0	30
22	17866013	17871836	2	2	1	48	0	74
22	17870681	17871836	2	2	1	1	0	39
22	17872024	17875210	2	2	1	0	1	3
22	17872024	17884274	2	2	1	0	1	3
22	17872024	17885877	2	2	1	40	1	73
22	17886052	17887169	2	2	1	46	1	65
22	17887233	17887322	2	2	1	51	1	63
22	17887436	17889033	2	2	1	58	0	74
22	17889231	17891484	2	2	1	39	0	75
22	17891633	17893807	2	2	1	46	1	75
22	17893905	17895283	2	2	1	43	1	74
22	17895411	17896245	2	2	1	39	1	75
22	17896362	17896723	2	2	1	36	0	74
22	17896982	17899447	2	2	1	60	0	73
22	17896982	17900841	2	2	1	0	1	1
22	17896986	17899447	2	2	1	1	0	12
22	17899549	17899841	2	2	1	1	0	40
22	17899549	17900841	2	2	1	72	1	75
22	17900998	17901877	2	2	1	46	0	75
22	17900998	17902630	2	2	1	1	1	26
22	17901980	17902630	2	2	1	44	1	72
22	17902748	17904631	2	2	1	55	1	69
22	17904840	17906548	2	2	1	66	0	74
22	17906887	18000801	2	2	1	2	1	38
22	17906887	18001088	2	2	1	0	1	3
22	17906887	18001392	2	2	1	30	0	75
22	17960553	17961684	1	1	1	1	0	34
22	18077063	18077650	2	2	1	1	0	46
22	18078048	18078295	1	1	1	3	0	44
22	18078128	18078295	1	1	1	2	0	70
22	18078607	18079181	1	1	1	1	0	35
22	18078607	18079873	1	1	1	23	0	68
22	18079257	18079873	1	1	1	3	0	39
22	18080015	18083436	1	1	1	27	0	75
22	18083733	18085111	1	1	1	26	0	70
22	18083733	18087971	1	1	1	6	0	67
22	18085259	18087971	1	1	1	42	0	75
22	18116495	18149099	2	2	1	1	0	49
22	18121702	18124155	1	1	1	5	0	46
22	18124305	18126353	1	1	1	4	0	57
22	18127035	18130842	1	1	1	1	0	3
22	18150223	18157557	1	3	1	35	0	73
22	18157821	18160171	1	1	1	53	0	74
22	18157860	18160171	1	1	1	6	0	75
22	18160269	18161789	1	1	1	57	0	73
22	18161936	18167254	1	1	1	73	1	73
22	18167335	18167889	1	1	1	81	1	75
22	18168037	18169843	1	1	1	68	0	74
22	18169940	18170752	1	1	1	69	30	74
22	18169940	18176771	1	1	1	1	1	23
22	18170921	18171911	1	1	1	1	0	38
22	18170921	18173149	1	1	1	13	68	65
22	18173282	18173792	1	1	1	38	22	50
22	18173843	18176771	1	1	1	50	17	50
22	18345449	18345752	1	1	1	0	3	27
22	18528277	18528558	1	1	1	4	2	70
22	18528434	18528558	1	1	1	1	0	75
22	18529094	18529440	1	1	1	0	5	56
22	18529498	18529605	1	1	1	2	8	57
22	18529725	18529935	1	1	1	3	3	73
22	18530009	18530155	1	1	1	4	1	52
22	18530197	18530254	1	1	1	2	3	41
22	18533331	18533783	2	2	1	0	3	42
22	18534054	18535244	2	2	1	7	5	69
22	18535329	18535858	2	2	1	12	0	74
22	18535329	18536649	2	2	1	0	1	60
22	18535949	18536649	2	2	1	1	0	63
22	18536809	18539227	2	2	1	0	1	57
22	18538559	18538639	2	2	1	1	3	73
22	18538745	18539227	2	2	1	1	9	73
22	18539338	18540401	2	2	1	3	5	66
22	18540473	18540572	2	2	1	7	0	67
22	18540646	18543666	2	2	1	5	0	63
22	18543738	18544651	2	2	1	5	0	45
22	18544782	18547245	2	2	1	6	2	73
22	18547374	18548010	2	2	1	2	7	74
22	18547422	18548010	2	2	1	1	1	48
22	18548119	18548317	2	2	1	5	2	69
22	18548176	18548317	2	2	1	1	0	64
22	18548470	18548669	2	2	1	3	12	75
22	18548828	18552472	2	2	1	4	1	66
22	18550951	18550980	2	2	1	3	0	69
22	18552574	18555353	2	2	1	2	0	34
22	18552574	18577772	2	2	1	1	0	30
22	18773969	18774272	2	2	1	0	3	27
22	18906468	18906564	1	1	1	1	0	45
22	18906485	18906564	1	1	1	12	0	68
22	18906726	18910171	1	1	1	7	0	70
22	18910273	18910887	1	1	1	3	0	44
22	18911029	18911539	1	1	1	6	0	70
22	18913363	18913437	2	2	1	2	0	50
22	18916989	18918315	2	2	1	4	0	57
22	18918492	18919450	2	4	1	11	0	70
22	18919598	18919705	2	2	1	12	0	70
22	18919632	18919705	2	2	1	1	0	25
22	18919799	18921341	2	2	1	9	0	74
22	18921424	18922324	2	2	1	5	0	67
22	18922405	18922816	2	2	1	7	1	58
22	18922934	18923114	2	2	1	5	1	65
22	18922934	18925050	2	2	1	4	0	53
22	18923180	18923752	2	2	1	2	1	49
22	18923180	18925050	2	2	1	6	0	62
22	18923180	18926323	2	2	1	0	1	14
22	18923802	18925050	2	2	1	2	0	49
22	18925201	18925687	2	2	1	10	0	35
22	18925723	18930989	2	2	1	9	0	36
22	18925723	18936014	2	2	1	3	0	35
22	18926731	18946838	2	2	1	1	0	21
22	18931199	18936014	2	2	1	1	0	7
22	19039122	19041057	2	2	1	14	1	68
22	19039122	19041806	2	2	1	2	0	73
22	19041295	19041806	2	2	1	24	0	75
22	19041960	19048439	2	2	1	33	0	64
22	19048644	19056985	2	2	1	29	0	73
22	19057163	19063201	2	2	1	30	0	75
22	19063279	19064847	2	2	1	18	0	70
22	19065059	19065755	2	2	1	1	0	1
22	19065059	19068099	2	2	1	6	0	73
22	19065068	19068099	1	5	1	25	1	73
22	19068031	19068099	2	2	1	1	0	13
22	19068226	19089367	2	2	1	23	1	74
22	19068226	19122127	2	2	1	0	1	1
22	19089491	19122127	2	2	1	23	0	74
22	19134476	19135059	2	2	1	29	1	72
22	19135176	19137322	2	2	1	24	1	73
22	19137433	19138214	2	2	1	21	1	75
22	19138318	19139158	2	2	1	18	1	74
22	19139293	19139611	2	2	1	19	0	71
22	19139730	19139854	2	2	1	23	0	71
22	19140025	19142537	2	2	1	32	0	75
22	19142634	19142725	2	2	1	35	0	75
22	19142895	19144505	2	2	1	10	0	63
22	19176245	19176420	2	2	1	98	0	74
22	19176495	19176577	2	2	1	136	0	71
22	19176694	19176845	2	2	1	185	1	74
22	19176904	19177119	2	2	1	1	9	26
22	19176951	19177119	2	2	1	162	10	75
22	19177205	19177687	2	2	1	1	0	67
22	19177205	19177726	2	2	1	89	10	75
22	19177866	19177941	2	2	1	51	1	75
22	19178042	19178132	2	2	1	60	1	75
22	19178241	19178386	2	2	1	6	0	63
22	19178241	19178579	2	2	1	25	1	72
22	19179970	19180198	2	2	1	1	0	40
22	19180239	19180730	2	2	1	1	0	40
22	19183612	19187557	2	2	1	2	0	41
22	19188092	19191303	2	2	1	2	0	54
22	19191436	19196265	2	2	1	1	0	16
22	19196416	19196488	2	2	1	1	0	35
22	19199842	19201328	2	2	1	1	0	25
22	19208312	19208921	2	2	1	1	0	50
22	19209115	19210325	2	2	1	1	0	50
22	19210510	19216110	2	2	1	1	0	25
22	19216257	19219884	2	2	1	1	0	61
22	19220008	19221376	2	2	1	1	0	71
22	19221612	19221950	2	2	1	2	0	42
22	19222094	19222683	2	2	1	1	0	11
22	19222810	19223890	2	2	1	1	0	18
22	19224055	19225452	2	2	1	1	0	50
22	19232599	19233165	2	2	1	2	0	55
22	19233319	19233421	2	2	1	1	0	13
22	19235870	19239274	2	2	1	1	0	5
22	19239389	19242774	2	2	1	1	0	20
22	19242937	19253958	2	2	1	1	0	31
22	19331557	19351357	2	2	1	16	0	70
22	19351447	19353355	2	2	1	16	0	74
22	19353520	19353995	2	2	1	11	0	73
22	19354119	19355759	2	2	1	19	0	69
22	19355866	19356229	2	2	1	20	0	59
22	19356289	19356889	2	2	1	17	0	59
22	19356289	19359335	2	2	1	1	0	59
22	19357052	19359335	2	2	1	21	1	73
22	19359485	19361236	2	2	1	26	0	75
22	19361342	19361726	2	2	1	28	0	75
22	19361932	19375630	2	2	1	22	0	73
22	19375793	19377868	2	2	1	19	1	74
22	19378067	19383619	2	2	1	28	0	70
22	19383706	19385520	2	2	1	22	0	74
22	19385737	19387710	2	2	1	25	1	74
22	19385737	19388483	2	2	1	1	0	72
22	19387817	19388483	2	2	1	18	0	69
22	19388555	19389697	2	2	1	1	0	12
22	19388555	19392100	2	2	1	21	0	71
22	19389858	19392100	2	2	1	1	0	59
22	19392215	19394341	2	2	1	18	0	54
22	19394510	19396786	2	2	1	22	0	75
22	19396948	19397991	2	2	1	17	0	73
22	19398088	19399079	2	2	1	5	0	64
22	19398088	19405462	2	2	1	4	0	69
22	19398088	19405785	2	2	1	10	0	70
22	19399193	19405462	2	2	1	5	0	69
22	19405532	19405785	2	2	1	6	0	69
22	19405881	19407183	2	2	1	6	0	73
22	19407275	19408273	2	2	1	2	0	47
22	19407275	19408482	2	2	1	9	0	73
22	19408404	19408482	2	2	1	2	0	61
22	19408408	19408482	2	2	1	1	0	41
22	19408594	19410715	2	2	1	14	1	63
22	19410779	19430090	2	2	1	0	1	3
22	19410779	19431439	2	2	1	10	0	63
22	19410779	19447377	2	2	1	0	1	3
22	19432608	19433264	1	1	1	52	1	66
22	19433349	19434735	1	1	1	93	1	75
22	19434895	19435637	1	1	1	94	1	75
22	19441695	19444011	2	2	1	6	3	73
22	19441695	19447377	2	2	1	22	2	75
22	19444391	19447377	2	2	1	20	0	72
22	19447546	19447664	2	2	1	17	0	46
22	19448326	19448441	1	1	1	4	0	52
22	19448326	19448593	1	1	1	1	0	53
22	19448326	19451593	1	1	1	2	0	65
22	19450745	19451877	2	2	1	1	1	38
22	19450745	19454748	2	2	1	48	1	74
22	19450745	19454801	2	2	1	1	7	29
22	19452001	19454801	2	2	1	0	6	1
22	19454831	19455679	2	2	1	52	6	73
22	19455769	19456586	2	2	1	42	6	48
22	19456635	19456852	2	2	1	55	3	48
22	19456919	19458070	2	2	1	79	0	66
22	19458140	19465201	2	2	1	87	0	72
22	19465275	19467872	2	2	1	93	0	73
22	19468004	19471047	2	2	1	1	0	55
22	19468004	19471686	2	2	1	87	0	75
22	19471809	19475067	2	2	1	76	3	33
22	19471809	19479082	2	2	1	5	0	72
22	19475101	19475469	2	2	1	60	3	34
22	19475101	19475495	2	2	1	13	0	34
22	19475568	19479082	2	2	1	4	0	67
22	19475603	19478358	2	2	1	2	3	52
22	19475603	19478824	2	2	1	0	3	1
22	19475603	19479082	2	2	1	48	3	75
22	19480020	19480157	1	1	1	9	0	60
22	19480218	19480952	1	1	1	11	0	60
22	19481046	19482689	1	1	1	17	0	75
22	19481046	19483861	1	1	1	1	0	50
22	19482828	19483861	1	1	1	19	0	66
22	19484006	19494326	1	1	1	14	0	56
22	19494383	19494492	1	1	1	1	0	56
22	19494383	19494506	1	1	1	1	0	1
22	19494383	19495980	1	1	1	12	0	49
22	19494603	19495980	1	1	1	7	0	49
22	19496030	19497385	1	1	1	29	1	49
22	19497448	19499100	1	1	1	33	0	51
22	19499152	19505361	1	1	1	44	0	52
22	19505482	19507385	1	1	1	25	0	73
22	19507518	19507765	1	1	1	7	0	67
22	19507865	19508529	1	1	1	14	2	72
22	19508692	19514748	1	1	1	14	2	69
22	19508692	19516526	1	1	1	2	0	57
22	19514888	19514964	1	1	1	15	0	68
22	19515049	19516526	1	1	1	20	0	72
22	19516646	19516813	1	1	1	1	0	16
22	19516646	19516816	1	1	1	21	0	70
22	19516894	19518843	1	1	1	17	0	66
22	19518910	19520480	1	1	1	14	0	66
22	19788961	19802000	2	2	1	10	0	61
22	19802217	19806658	2	2	1	17	0	75
22	19806758	19812284	2	2	1	13	0	70
22	19812448	19820597	2	2	1	8	0	70
22	19812448	19821227	2	2	1	3	1	55
22	19812448	19854442	2	2	1	3	0	64
22	19820724	19821227	2	2	1	8	0	75
22	19821376	19854442	2	2	1	26	1	74
22	19847390	19854442	2	2	1	0	1	1
22	19852487	19854442	2	2	1	12	0	60
22	19854540	19854659	2	2	1	2	0	46
22	19854540	19854819	2	2	1	17	0	62
22	19855108	19855601	1	1	1	1	0	47
22	19875808	19877039	2	2	1	12	0	72
22	19875808	19877108	2	2	1	1	0	11
22	19877235	19878089	2	2	1	12	0	74
22	19877235	19878365	2	2	1	2	0	33
22	19878188	19878365	2	2	1	14	0	72
22	19878438	19880178	2	2	1	14	0	72
22	19880272	19880621	2	2	1	17	0	67
22	19880718	19883324	2	2	1	20	0	71
22	19883462	19895000	2	2	1	1	1	40
22	19883462	19895406	2	2	1	14	0	70
22	19895201	19895406	2	2	1	6	0	71
22	19895582	19898038	2	2	1	5	1	61
22	19898131	19899048	2	2	1	9	0	20
22	19899069	19911376	2	2	1	11	0	20
22	19911448	19915213	2	2	1	18	0	63
22	19915277	19915764	2	2	1	22	0	63
22	19915844	19918142	2	2	1	23	0	72
22	19918218	19918859	2	2	1	20	1	73
22	19919005	19919542	2	2	1	14	1	58
22	19919600	19931029	2	2	1	5	0	58
22	19931099	19939549	2	2	1	1	0	61
22	19931099	19941700	2	2	1	1	0	10
22	19941898	19961198	1	1	1	44	0	73
22	19942176	19961198	1	1	1	1	0	23
22	19961290	19962232	1	1	1	5	0	63
22	19961290	19962234	1	1	1	1	0	52
22	19961290	19962526	1	1	1	66	0	73
22	19962816	19963565	1	1	1	76	2	75
22	19963372	19963565	1	1	1	0	2	1
22	19963760	19964109	1	1	1	1	0	7
22	19963760	19964167	1	1	1	101	0	75
22	19964300	19967163	1	1	1	1	0	59
22	19964300	19968535	1	1	1	94	1	75
22	19970744	19971048	2	2	1	1	1	57
22	19970744	19971215	2	2	1	1	1	69
22	19971106	19971215	2	2	1	1	0	46
22	19971336	19971885	2	2	1	2	0	61
22	19971972	19972357	2	2	1	3	0	36
22	19972412	19972736	2	2	1	3	0	54
22	19972828	19972924	2	2	1	2	0	65
22	19973037	19973118	2	2	1	5	0	55
22	19973037	19973642	2	2	1	1	0	22
22	19973318	19973642	2	2	1	2	0	50
22	19973794	19974111	2	2	1	8	0	74
22	19974240	19975685	2	2	1	5	0	72
22	19975758	19977414	2	2	1	11	0	64
22	19977587	19977957	2	2	1	5	0	34
22	19979081	19979742	2	2	1	4	0	69
22	19980243	19981210	2	2	1	4	0	65
22	19981738	19981932	2	2	1	6	0	63
22	19982092	19983672	2	2	1	1	0	16
22	19982092	19987072	2	2	1	5	0	74
22	20021135	20036759	1	1	1	7	0	11
22	20021247	20036759	1	1	1	4	0	71
22	20036855	20043354	1	1	1	16	2	65
22	20037095	20043354	1	1	1	3	2	64
22	20043444	20052464	1	1	1	21	2	75
22	20052585	20053436	1	1	1	15	0	74
22	20052585	20055942	1	1	1	2	0	38
22	20052585	20061529	1	1	1	4	0	68
22	20052585	20063337	1	1	1	1	0	4
22	20053552	20055942	1	1	1	18	0	69
22	20053552	20063337	1	1	1	1	0	43
22	20053552	20077195	1	1	1	1	0	75
22	20056014	20061529	1	1	1	15	0	71
22	20056014	20064541	1	1	1	0	1	4
22	20061682	20063337	1	3	1	5	0	60
22	20061684	20062494	1	1	1	2	0	58
22	20061684	20063337	1	1	1	9	0	68
22	20061707	20063337	1	1	1	1	0	22
22	20063443	20064541	1	1	1	11	1	74
22	20063599	20064541	1	1	1	1	0	72
22	20080384	20085686	1	1	1	7	0	74
22	20086684	20087161	1	1	1	35	0	72
22	20087322	20089668	1	1	1	19	0	70
22	20089812	20089975	1	1	1	18	0	73
22	20089844	20089975	1	1	1	4	0	71
22	20090259	20091434	1	1	1	24	0	74
22	20091633	20091868	1	1	1	21	0	73
22	20091971	20092808	1	1	1	17	1	70
22	20091971	20094712	1	1	1	3	1	60
22	20092908	20094712	1	1	1	21	2	65
22	20094796	20106176	1	1	1	28	1	74
22	20094796	20106591	1	1	1	2	2	19
22	20106278	20106591	1	1	1	25	3	71
22	20106699	20107270	1	1	1	25	4	71
22	20107399	20108889	1	1	1	26	3	75
22	20107399	20108892	1	1	1	1	0	31
22	20109004	20110024	1	1	1	24	1	71
22	20112795	20112910	2	2	1	31	0	74
22	20113008	20113117	2	2	1	22	0	74
22	20113235	20113431	2	2	1	24	0	73
22	20113505	20113685	2	2	1	1	1	73
22	20113508	20113685	2	2	1	15	0	70
22	20113562	20113685	2	2	1	0	1	1
22	20113809	20114573	2	2	1	36	2	75
22	20114682	20114760	2	2	1	1	0	60
22	20114686	20114760	2	2	1	38	1	74
22	20114877	20114964	2	2	1	26	0	72
22	20115080	20115265	2	2	1	35	0	74
22	20115080	20115428	2	2	1	2	0	16
22	20115080	20115474	2	2	1	1	0	27
22	20115448	20115671	2	2	1	20	0	72
22	20115555	20115671	2	2	1	4	0	70
22	20115781	20116037	2	2	1	37	0	73
22	20116396	20119012	1	3	1	0	10	2
22	20116431	20119012	1	1	1	0	10	2
22	20116613	20116882	2	2	1	36	0	75
22	20116973	20117096	2	2	1	5	0	72
22	20117665	20119012	1	1	1	125	19	75
22	20117913	20119012	1	1	1	0	6	1
22	20118132	20119012	1	1	1	0	10	2
22	20118314	20119012	1	3	1	2	16	60
22	20119150	20122263	1	1	1	241	16	75
22	20122422	20122579	1	1	1	3	0	43
22	20122422	20125307	1	1	1	391	0	75
22	20122698	20125307	1	1	1	1	0	15
22	20125437	20126302	1	1	1	232	4	67
22	20126369	20126951	1	1	1	122	3	66
22	20126369	20126954	1	1	1	98	2	66
22	20132052	20139193	1	1	1	2	1	24
22	20132052	20140616	1	1	1	0	1	3
22	20139316	20139477	1	1	1	11	0	75
22	20139636	20139719	1	1	1	12	0	70
22	20139893	20140114	1	1	1	9	0	73
22	20140218	20140616	1	1	1	7	0	67
22	20140709	20140870	1	1	1	8	0	73
22	20141013	20141216	1	1	1	11	0	68
22	20141338	20141420	1	1	1	18	0	71
22	20141531	20142755	1	1	1	8	0	69
22	20148801	20148874	2	2	1	2	0	48
22	20148925	20149186	2	2	1	2	0	50
22	20149245	20149411	2	2	1	2	0	1
22	20314825	20315335	2	2	1	26	0	72
22	20315477	20316118	2	2	1	17	0	75
22	20316220	20319638	2	2	1	16	0	68
22	20319800	20319878	2	2	1	20	0	74
22	20350932	20363624	2	2	1	0	1	2
22	20363675	20364185	2	2	1	0	16	50
22	20364318	20366566	2	2	1	0	67	65
22	20366735	20367547	2	2	1	2	29	65
22	20375636	20377154	2	2	1	1	0	63
22	20394663	20395332	1	1	1	2	0	63
22	20394663	20400631	1	1	1	1	0	18
22	20395419	20400631	1	1	1	2	0	46
22	20400759	20401276	1	1	1	3	0	70
22	20401373	20405376	1	1	1	6	0	75
22	20429834	20430428	2	2	1	1	0	62
22	20430558	20430689	2	2	1	1	0	20
22	20431989	20446442	2	2	1	1	0	46
22	20442439	20446442	2	2	1	17	0	74
22	20446677	20456219	2	2	1	1	0	51
22	20446677	20457807	2	2	1	23	0	75
22	20458001	20464857	2	2	1	24	0	71
22	20465577	20471349	2	2	1	19	0	62
22	20465624	20488984	2	2	1	1	0	21
22	20471516	20488984	2	2	1	20	2	75
22	20471516	20495759	2	2	1	0	1	2
22	20484107	20488984	2	2	1	1	0	40
22	20489036	20491850	2	4	1	5	0	6
22	20489245	20489767	2	2	1	1	0	54
22	20489245	20493147	2	2	1	1	0	59
22	20489245	20495759	2	2	1	7	0	26
22	20489853	20491133	2	2	1	4	0	46
22	20496037	20498666	1	1	1	2	0	47
22	20498792	20499240	1	1	1	2	0	35
22	20500837	20537116	1	1	1	1	0	33
22	20507736	20537116	1	1	1	1	0	8
22	20507747	20518877	1	1	1	1	0	39
22	20507747	20537116	1	1	1	32	1	75
22	20507747	20551435	1	1	1	1	0	52
22	20508445	20537116	1	1	1	1	0	62
22	20518996	20537116	1	1	1	6	0	61
22	20537205	20551435	1	1	1	54	1	56
22	20537205	20564454	1	1	1	1	0	16
22	20537216	20551435	1	1	1	1	0	35
22	20551488	20553144	1	1	1	50	1	30
22	20551488	20564449	1	1	1	4	0	52
22	20553175	20554935	1	1	1	47	0	30
22	20554996	20555076	1	3	1	1	0	28
22	20555149	20564449	1	1	1	36	1	73
22	20564689	20566466	1	1	1	26	4	72
22	20566818	20568520	1	1	1	37	0	75
22	20568632	20575112	1	1	1	9	0	72
22	20568632	20582610	1	1	1	11	2	75
22	20568632	20582839	1	1	1	0	1	1
22	20575233	20582610	1	1	1	11	2	73
22	20582748	20582839	1	1	1	22	4	72
22	20582748	20582866	1	1	1	1	1	35
22	20582968	20583112	1	1	1	37	1	70
22	20583248	20583329	1	1	1	51	1	64
22	20583394	20584358	1	1	1	54	0	64
22	20584426	20584854	1	1	1	59	0	67
22	20585016	20585100	1	1	1	50	0	75
22	20585268	20585727	1	1	1	64	0	72
22	20585827	20586567	1	1	1	62	1	73
22	20586103	20586567	1	1	1	2	0	61
22	20668221	20670460	2	2	1	2	0	27
22	20702307	20702424	1	1	1	1	0	37
22	20702461	20702585	1	1	1	1	0	36
22	20703123	20703467	1	1	1	4	12	57
22	20703525	20703632	1	1	1	2	15	57
22	20703693	20703818	1	1	1	0	8	60
22	20703693	20703967	1	1	1	0	1	2
22	20703752	20703967	1	1	1	2	2	21
22	20703884	20703967	1	1	1	0	3	65
22	20704041	20704187	1	1	1	2	1	41
22	20704229	20704310	1	1	1	3	0	41
22	20708099	20709295	2	2	1	35	0	73
22	20709380	20709835	2	2	1	1	0	21
22	20709380	20709907	2	2	1	37	2	74
22	20709998	20710698	2	2	1	26	2	71
22	20710859	20711340	2	2	1	8	6	74
22	20711462	20712485	2	2	1	3	28	73
22	20711478	20712507	2	2	1	0	1	1
22	20712612	20712692	2	2	1	5	39	75
22	20712798	20713280	2	2	1	28	4	72
22	20712798	20713301	2	2	1	1	1	27
22	20713391	20714457	2	2	1	26	0	71
22	20714529	20714627	2	2	1	35	0	70
22	20714701	20717707	2	2	1	38	0	71
22	20717779	20718692	2	2	1	41	1	71
